M,Y,State,Administered_Dose1_Pop_Pct,Administered_Cumulative,new_case,new_death,tot_cases
06,2021,NY,60.7,22259176,127,4,1156354
06,2021,OH,48.7,10839475,349,47,1109374
06,2021,OK,45.9,3333134,265,0,456413
06,2021,OR,59.6,4667910,255,1,207105
06,2021,PA,59.5,13721974,250,34,1216145
06,2021,PR,67.9,4001701,19,0,140998
06,2021,PW,66.8,25201,0,0,2
06,2021,RI,67.2,1312135,8,2,144638
06,2021,SC,44.9,4239722,71,3,597052
06,2021,SD,51.5,823270,35,0,124446
06,2021,TN,43.2,5749022,155,10,863986
06,2021,TX,48.9,26289620,1793,16,2977580
06,2021,UT,50.4,2955982,249,3,412019
06,2021,VA,61.2,9596566,228,1,679137
06,2021,VI,40.4,81643,36,0,3810
06,2021,VT,74.6,867283,1,0,22802
06,2021,WA,60.2,8499839,346,5,447350
06,2021,WI,54.5,6095125,111,3,676931
06,2021,WV,48.5,1703304,53,7,163627
06,2021,WY,40.6,441409,74,0,61704
06,2021,AK,52,712975,34,1,68179
06,2021,AL,40.8,3453262,218,5,547491
06,2021,AR,43.7,2320737,389,3,346569
06,2021,AS,55.5,47248,0,0,0
06,2021,AZ,51.4,7188680,490,10,891023
06,2021,CA,60.3,42752345,787,40,3705427
06,2021,CO,59.4,6375506,360,14,558099
06,2021,CT,67.9,4459207,38,0,348840
06,2021,DC,65.4,935457,9,0,49284
06,2021,DE,59.6,1075024,26,2,108817
06,2021,FL,54.4,21603518,1956,25,2322938
06,2021,GA,44,8445262,389,21,1131972
06,2021,GU,62.3,196853,6,0,8316
06,2021,HI,62.7,1670032,38,0,36104
06,2021,IA,52.1,3081620,23,3,373320
06,2021,ID,42.6,1426092,153,0,194520
06,2021,IL,56.1,13170856,258,8,1389892
06,2021,IN,45.5,5860839,282,5,752108
06,2021,KS,52.4,2693939,162,10,317017
06,2021,KY,46.6,3779466,189,2,461168
06,2021,LA,39.6,3456893,482,10,478946
06,2021,MA,70.8,8867485,68,5,709544
06,2021,MD,62.9,7045784,59,2,461887
06,2021,ME,67.8,1663802,27,2,68917
06,2021,MI,51.7,9666067,163,11,1001901
06,2021,MN,58.1,6111294,71,5,604758
06,2021,MO,46,5249625,1232,1,613760
06,2021,MP,55.8,54358,0,0,183
06,2021,MS,37.7,2114749,199,2,321122
06,2021,MT,48.8,977901,62,2,113403
06,2021,NC,49.8,9555648,486,4,1001256
06,2021,ND,46.6,652183,13,1,110627
06,2021,NE,52.5,1911479,51,0,224346
06,2021,NH,65.6,1602075,18,1,99366
06,2021,NJ,63.4,9946232,268,18,1021822
06,2021,NM,61.8,2294486,76,2,205134
06,2021,NV,50,2804162,447,1,330362
06,2021,NY,60.9,22312985,132,6,1156486
06,2021,OH,48.8,10857853,323,0,1109697
06,2021,OK,45.9,3339646,273,1,456686
06,2021,OR,59.7,4677961,228,2,207333
06,2021,PA,59.6,13749940,224,8,1216369
06,2021,PR,68,4012604,65,1,141063
06,2021,PW,66.9,25216,0,0,2
06,2021,RI,67.3,1314873,30,0,144668
06,2021,SC,45,4248626,126,1,597178
06,2021,SD,51.6,824652,22,2,124468
06,2021,TN,43.3,5760611,235,5,864221
06,2021,TX,49,26354502,679,16,2978259
06,2021,UT,50.5,2962755,527,3,412546
06,2021,VA,61.3,9619442,194,11,679331
06,2021,VI,40.5,81931,9,0,3819
06,2021,VT,74.7,868395,6,0,22808
06,2021,WA,60.3,8518482,800,46,448150
06,2021,WI,54.6,6106320,117,10,677048
06,2021,WV,48.6,1706149,62,2,163689
06,2021,WY,40.6,442442,72,6,61776
06,2021,AK,52.1,714104,19,0,68198
06,2021,AL,40.9,3460501,248,5,547739
06,2021,AR,43.7,2325681,383,3,346952
06,2021,AS,55.5,47307,0,0,0
06,2021,AZ,51.5,7203898,626,7,891649
06,2021,CA,60.4,42849995,1419,81,3706846
06,2021,CO,59.4,6388908,496,11,558595
06,2021,CT,68,4466673,153,3,348993
06,2021,DC,65.5,936925,13,0,49297
06,2021,DE,59.7,1077628,21,0,108838
06,2021,FL,54.5,21652135,1933,27,2324871
06,2021,GA,44.1,8464790,357,17,1132329
06,2021,GU,62.5,197560,12,0,8328
06,2021,HI,62.8,1673192,53,0,36157
06,2021,IA,52.2,3086067,108,4,373428
06,2021,ID,42.7,1428808,89,3,194609
06,2021,IL,56.2,13198557,248,22,1390140
06,2021,IN,45.6,5872288,287,3,752395
06,2021,KS,52.5,2699154,143,0,317160
06,2021,KY,46.7,3786864,193,3,461361
06,2021,LA,39.6,3461107,365,8,479311
06,2021,MA,70.9,8881833,78,4,709622
06,2021,MD,63,7060482,66,2,461953
06,2021,ME,67.9,1666575,27,2,68944
06,2021,MI,51.8,9681676,140,10,1002041
06,2021,MN,58.2,6122402,121,6,604879
06,2021,MO,46.1,5260585,890,3,614650
06,2021,MP,56.1,54695,0,0,183
06,2021,MS,37.8,2119614,187,5,321309
06,2021,MT,48.9,979291,68,4,113471
06,2021,NC,49.9,9575268,440,1,1001696
06,2021,ND,46.7,653891,15,0,110642
06,2021,NE,52.5,1914716,29,0,224375
06,2021,NH,65.7,1604322,26,0,99392
06,2021,NJ,63.5,9970354,272,6,1022094
06,2021,NM,61.9,2299333,81,2,205215
06,2021,NV,50.2,2811012,448,10,330810
06,2021,NY,61,22363147,169,0,1156655
06,2021,OH,48.8,10875771,303,0,1110000
06,2021,OK,46,3346020,224,0,456910
06,2021,OR,59.8,4687537,225,1,207558
06,2021,PA,59.7,13775435,200,0,1216569
06,2021,PR,68.2,4024340,38,1,141101
06,2021,PW,66.9,25220,0,0,2
06,2021,RI,67.4,1317187,21,1,144689
06,2021,SC,45.1,4257513,220,1,597398
06,2021,SD,51.6,826063,10,0,124478
06,2021,TN,43.4,5771981,230,4,864451
06,2021,TX,49.1,26420279,2240,13,2980499
06,2021,UT,50.6,2969979,462,1,413008
06,2021,VA,61.4,9639588,141,10,679472
06,2021,VI,40.6,82233,16,0,3835
06,2021,VT,74.8,869383,7,0,22815
06,2021,WA,60.4,8535515,575,9,448725
06,2021,WI,54.6,6117368,138,15,677186
06,2021,WV,48.6,1709191,55,4,163744
06,2021,WY,40.7,443376,71,0,61847
06,2021,AK,52.2,715711,20,0,68218
06,2021,AL,41,3468785,177,7,547916
06,2021,AR,43.9,2331954,302,3,347254
06,2021,AS,55.8,47527,0,0,0
06,2021,AZ,51.6,7221221,587,28,892236
06,2021,CA,60.5,42963611,2015,68,3708861
06,2021,CO,59.6,6403241,366,1,558961
06,2021,CT,68.1,4474634,127,1,349120
06,2021,DC,65.6,938423,8,0,49305
06,2021,DE,59.8,1080247,18,0,108856
06,2021,FL,54.7,21707951,2162,28,2327033
06,2021,GA,44.2,8486987,332,2,1132661
06,2021,GU,62.6,198322,5,0,8333
06,2021,HI,63,1677732,41,1,36198
06,2021,IA,52.3,3091375,13,1,373441
06,2021,ID,42.7,1431499,81,2,194690
06,2021,IL,56.3,13226991,292,7,1390432
06,2021,IN,45.7,5884723,304,3,752699
06,2021,KS,52.6,2704708,144,8,317304
06,2021,KY,46.7,3794448,189,4,461550
06,2021,LA,39.7,3469054,210,6,479521
06,2021,MA,71,8896687,60,1,709682
06,2021,MD,63.1,7076143,64,2,462017
06,2021,ME,68,1669213,27,0,68971
06,2021,MI,51.9,9697879,140,8,1002181
06,2021,MN,58.3,6132406,92,11,604971
06,2021,MO,46.2,5272764,771,3,615421
06,2021,MP,56.3,54926,0,0,183
06,2021,MS,37.8,2124685,166,3,321475
06,2021,MT,48.9,980592,58,1,113529
06,2021,NC,50,9595833,425,11,1002121
06,2021,ND,46.7,655072,15,1,110657
06,2021,NE,52.6,1918269,57,0,224432
06,2021,NH,65.8,1607018,11,2,99403
06,2021,NJ,63.7,9995525,349,12,1022443
06,2021,NM,62,2303794,75,1,205290
06,2021,NV,50.3,2819234,804,3,331614
06,2021,NY,61.1,22414951,141,3,1156796
06,2021,OH,48.9,10894489,292,68,1110292
06,2021,OK,46.1,3353376,197,1,457107
06,2021,OR,59.9,4698139,229,1,207787
06,2021,PA,59.8,13802594,198,24,1216767
06,2021,PR,68.3,4035162,47,1,141148
06,2021,PW,66.9,25238,0,0,2
06,2021,RI,67.5,1319682,16,1,144705
06,2021,SC,45.2,4267005,159,16,597557
06,2021,SD,51.7,827412,14,1,124492
06,2021,TN,43.5,5785206,221,7,864672
06,2021,TX,49.2,26492408,1678,17,2982177
06,2021,UT,50.7,2978109,309,4,413317
06,2021,VA,61.5,9662400,208,3,679680
06,2021,VI,40.8,82526,4,0,3839
06,2021,VT,74.8,870324,4,0,22819
06,2021,WA,60.5,8555463,471,4,449196
06,2021,WI,54.7,6128679,66,7,677252
06,2021,WV,48.7,1712223,60,0,163804
06,2021,WY,40.8,444345,104,0,61951
06,2021,AK,52.2,716238,27,0,68245
06,2021,AL,41,3473015,176,5,548092
06,2021,AR,43.9,2334133,321,1,347575
06,2021,AS,56.2,47752,0,0,0
06,2021,AZ,51.6,7231536,475,11,892711
06,2021,CA,60.6,43035731,1683,55,3710544
06,2021,CO,59.6,6413170,384,4,559345
06,2021,CT,68.2,4481085,46,0,349166
06,2021,DC,65.7,939578,9,0,49314
06,2021,DE,59.9,1081944,19,1,108875
06,2021,FL,54.8,21752054,1808,24,2328841
06,2021,GA,44.3,8501818,402,24,1133063
06,2021,GU,62.9,199208,5,0,8338
06,2021,HI,63,1680413,53,2,36251
06,2021,IA,52.3,3094070,127,6,373568
06,2021,ID,42.8,1433005,44,0,194734
06,2021,IL,56.4,13248804,249,8,1390681
06,2021,IN,45.7,5892179,187,14,752886
06,2021,KS,52.6,2707557,115,0,317419
06,2021,KY,46.8,3798570,152,6,461702
06,2021,LA,39.7,3473319,313,1,479834
06,2021,MA,71.1,8908190,56,2,709738
06,2021,MD,63.2,7086844,61,4,462078
06,2021,ME,68,1671110,13,0,68984
06,2021,MI,51.9,9707747,107,6,1002288
06,2021,MN,58.3,6137227,69,6,605040
06,2021,MO,46.3,5280310,655,0,616076
06,2021,MP,56.7,55363,0,0,183
06,2021,MS,37.9,2127030,84,1,321559
06,2021,MT,48.9,981034,15,0,113544
06,2021,NC,50,9608153,435,9,1002556
06,2021,ND,46.8,655232,3,0,110660
06,2021,NE,52.7,1920200,27,0,224459
06,2021,NH,65.8,1608767,17,0,99420
06,2021,NJ,63.8,10016192,237,6,1022680
06,2021,NM,62,2305941,65,0,205355
06,2021,NV,50.4,2824747,305,1,331919
06,2021,NY,61.2,22452209,160,3,1156956
06,2021,OH,48.9,10906702,254,0,1110546
06,2021,OK,46.2,3357699,156,0,457263
06,2021,OR,60,4703463,211,2,207998
06,2021,PA,59.8,13820251,190,7,1216957
06,2021,PR,68.4,4042245,55,0,141203
06,2021,PW,67,25539,0,0,2
06,2021,RI,67.6,1321833,19,0,144724
06,2021,SC,45.3,4274091,180,3,597737
06,2021,SD,51.7,827779,6,0,124498
06,2021,TN,43.5,5792038,216,0,864888
06,2021,TX,49.3,26542106,1845,14,2984022
06,2021,UT,50.8,2982749,351,4,413668
06,2021,VA,61.6,9676614,74,1,679754
06,2021,VI,40.8,82547,5,0,3844
06,2021,VT,74.9,870783,3,0,22822
06,2021,WA,60.5,8566861,451,0,449647
06,2021,WI,54.8,6134409,47,3,677299
06,2021,WV,48.8,1713571,54,0,163858
06,2021,WY,40.8,444645,49,0,62000
06,2021,AK,52.3,716583,27,0,68272
06,2021,AL,41.1,3475611,154,5,548246
06,2021,AR,43.9,2335385,321,1,347896
06,2021,AS,56.2,47753,0,0,0
06,2021,AZ,51.7,7237590,436,-1,893147
06,2021,CA,60.7,43069092,2251,45,3712795
06,2021,CO,59.7,6418920,236,7,559581
06,2021,CT,68.2,4484353,46,0,349212
06,2021,DC,65.7,940061,9,0,49323
06,2021,DE,59.9,1082554,24,0,108899
06,2021,FL,54.8,21782441,1536,23,2330377
06,2021,GA,44.4,8510810,228,0,1133291
06,2021,GU,62.9,199219,6,1,8344
06,2021,HI,63.1,1681600,46,0,36297
06,2021,IA,52.3,3095445,32,2,373600
06,2021,ID,42.8,1433663,44,0,194778
06,2021,IL,56.4,13260053,249,8,1390930
06,2021,IN,45.7,5895736,187,0,753073
06,2021,KS,52.6,2709171,115,0,317534
06,2021,KY,46.8,3801276,83,3,461785
06,2021,LA,39.8,3475717,313,1,480147
06,2021,MA,71.1,8915451,31,1,709769
06,2021,MD,63.3,7093248,66,3,462144
06,2021,ME,68.1,1672001,15,0,68999
06,2021,MI,51.9,9712652,122,6,1002410
06,2021,MN,58.3,6140108,97,4,605137
06,2021,MO,46.3,5284183,423,0,616499
06,2021,MP,56.8,55405,0,0,183
06,2021,MS,37.9,2128246,175,2,321734
06,2021,MT,49,981351,15,0,113559
06,2021,NC,50.1,9615309,333,1,1002889
06,2021,ND,46.8,655337,3,0,110663
06,2021,NE,52.7,1921306,17,0,224476
06,2021,NH,65.8,1609829,17,0,99437
06,2021,NJ,63.8,10026934,150,3,1022830
06,2021,NM,62.1,2306908,65,0,205420
06,2021,NV,50.5,2828487,305,1,332224
06,2021,NY,61.2,22474176,148,3,1157104
06,2021,OH,48.9,10912871,154,0,1110700
06,2021,OK,46.2,3359711,156,0,457419
06,2021,OR,60,4706065,138,0,208136
06,2021,PA,59.9,13825086,133,11,1217090
06,2021,PR,68.4,4044917,16,1,141219
06,2021,PW,67,25541,0,0,2
06,2021,RI,67.6,1322793,20,0,144744
06,2021,SC,45.3,4277149,211,0,597948
06,2021,SD,51.8,828059,6,0,124504
06,2021,TN,43.5,5796400,129,3,865017
06,2021,TX,49.4,26571168,318,13,2984340
06,2021,UT,50.8,2984145,282,8,413950
06,2021,VA,61.6,9684810,74,3,679828
06,2021,VI,40.8,82550,3,0,3847
06,2021,VT,74.9,871009,3,0,22825
06,2021,WA,60.6,8571809,333,4,449980
06,2021,WI,54.8,6137172,47,3,677346
06,2021,WV,48.8,1714286,54,0,163912
06,2021,WY,40.8,444745,49,0,62049
06,2021,AK,52.3,717579,28,0,68300
06,2021,AL,41.2,3481205,199,4,548445
06,2021,AR,44,2339929,324,2,348220
06,2021,AS,56.5,47991,0,0,0
06,2021,AZ,51.8,7250282,413,0,893560
06,2021,CA,60.8,43146312,1256,4,3714051
06,2021,CO,59.8,6429368,213,-1,559794
06,2021,CT,68.3,4490174,49,1,349261
06,2021,DC,65.8,941420,10,0,49333
06,2021,DE,60,1084078,19,0,108918
06,2021,FL,54.9,21827100,2343,27,2332720
06,2021,GA,44.5,8527884,190,0,1133481
06,2021,GU,63,199489,4,0,8348
06,2021,HI,63.2,1684197,17,0,36314
06,2021,IA,52.4,3099373,41,0,373641
06,2021,ID,42.9,1435912,46,0,194824
06,2021,IL,56.5,13282091,249,12,1391179
06,2021,IN,45.8,5906529,187,0,753260
06,2021,KS,52.7,2713645,117,3,317651
06,2021,KY,46.9,3806661,87,4,461872
06,2021,LA,39.8,3481512,316,3,480463
06,2021,MA,71.2,8926864,41,2,709810
06,2021,MD,63.4,7105362,37,1,462181
06,2021,ME,68.1,1673825,30,0,69029
06,2021,MI,52,9723359,201,6,1002611
06,2021,MN,58.4,6147088,81,5,605218
06,2021,MO,46.4,5293562,922,45,617421
06,2021,MP,57,55628,0,0,183
06,2021,MS,38,2131709,236,8,321970
06,2021,MT,49,982323,18,0,113577
06,2021,NC,50.2,9631199,227,3,1003116
06,2021,ND,46.8,656001,17,0,110680
06,2021,NE,52.7,1923942,71,2,224547
06,2021,NH,65.9,1611895,18,0,99455
06,2021,NJ,63.9,10043796,148,1,1022978
06,2021,NM,62.1,2310327,18,1,205438
06,2021,NV,50.6,2834790,305,1,332529
06,2021,NY,61.3,22512609,134,2,1157238
06,2021,OH,49,10925560,147,0,1110847
06,2021,OK,46.3,3365183,156,1,457575
06,2021,OR,60.1,4710610,86,0,208222
06,2021,PA,59.9,13841506,82,3,1217172
06,2021,PR,68.6,4054530,5,0,141224
06,2021,PW,67,25552,0,0,2
06,2021,RI,67.7,1324417,6,0,144750
06,2021,SC,45.4,4284141,190,1,598138
06,2021,SD,51.8,829296,8,0,124512
06,2021,TN,43.6,5805640,96,4,865113
06,2021,TX,49.5,26627989,183,15,2984523
06,2021,UT,50.9,2990878,254,2,414204
06,2021,VA,61.7,9700835,237,16,680065
06,2021,VI,40.9,82773,3,0,3850
06,2021,VT,74.9,871596,3,0,22828
06,2021,WA,60.6,8582774,222,5,450202
06,2021,WI,54.8,6144587,50,4,677396
06,2021,WV,48.8,1716020,55,2,163967
06,2021,WY,40.9,445355,50,0,62099
06,2021,AK,52.4,718816,39,0,68339
06,2021,AL,41.2,3487766,330,3,548775
06,2021,AR,44.1,2344692,479,8,348699
06,2021,AS,56.6,48047,0,0,0
06,2021,AZ,51.9,7263173,546,17,894106
06,2021,CA,60.9,43236680,762,5,3714813
06,2021,CO,59.8,6441036,312,12,560106
06,2021,CT,68.4,4497374,40,0,349301
06,2021,DC,65.9,942936,14,0,49347
06,2021,DE,60.1,1086039,11,0,108929
06,2021,FL,55.1,21872715,2499,30,2335219
06,2021,GA,44.6,8546253,502,19,1133983
06,2021,GU,63.2,200190,9,0,8357
06,2021,HI,63.3,1687110,30,0,36344
06,2021,IA,52.4,3103200,161,1,373802
06,2021,ID,42.9,1438221,77,4,194901
06,2021,IL,56.6,13306233,301,2,1391480
06,2021,IN,45.9,5918133,268,8,753528
06,2021,KS,52.8,2718332,227,0,317878
06,2021,KY,46.9,3812966,224,5,462096
06,2021,LA,39.9,3488549,413,4,480876
06,2021,MA,71.3,8939769,63,1,709873
06,2021,MD,63.5,7118113,36,1,462217
06,2021,ME,68.2,1675918,15,0,69044
06,2021,MI,52,9737700,197,5,1002808
06,2021,MN,58.5,6155301,79,0,605297
06,2021,MO,46.5,5303446,1313,9,618734
06,2021,MP,57,55702,0,0,183
06,2021,MS,38,2135457,144,2,322114
06,2021,MT,49.1,983699,113,3,113690
06,2021,NC,50.2,9648189,419,2,1003535
06,2021,ND,46.9,657307,27,0,110707
06,2021,NE,52.8,1926982,80,-1,224627
06,2021,NH,65.9,1613794,26,0,99481
06,2021,NJ,64,10065710,222,6,1023200
06,2021,NM,62.2,2313753,46,2,205484
06,2021,NV,50.7,2841533,625,8,333154
06,2021,NY,61.4,22557238,106,1,1157344
06,2021,OH,49,10940710,277,28,1111124
06,2021,OK,46.3,3371109,276,3,457851
06,2021,OR,60.1,4718413,224,7,208446
06,2021,PA,60,13864842,189,13,1217361
06,2021,PR,68.7,4066011,31,2,141255
06,2021,PW,67,25554,0,0,2
06,2021,RI,67.8,1326555,17,0,144767
06,2021,SC,45.4,4291458,98,3,598236
06,2021,SD,51.9,830646,9,3,124521
06,2021,TN,43.7,5815433,110,7,865223
06,2021,TX,49.5,26686631,2324,12,2986847
06,2021,UT,51,2996735,361,3,414565
06,2021,VA,61.8,9718590,275,3,680340
06,2021,VI,41,83082,8,0,3858
06,2021,VT,75,872270,7,0,22835
06,2021,WA,60.7,8597759,264,9,450466
06,2021,WI,54.9,6153853,135,17,677531
06,2021,WV,48.9,1717954,25,1,163992
06,2021,WY,41,446169,96,7,62195
06,2021,AK,52.5,719854,40,3,68379
06,2021,AL,41.3,3495298,282,0,549057
06,2021,AR,44.2,2349657,686,4,349385
06,2021,AS,56.8,48314,0,0,0
06,2021,AZ,52,7277470,769,6,894875
06,2021,CA,61,43322099,-4359,24,3710454
06,2021,CO,59.9,6452420,413,6,560519
06,2021,CT,68.5,4504227,51,2,349352
06,2021,DC,66,944315,8,0,49355
06,2021,DE,60.2,1088130,32,0,108961
06,2021,FL,55.2,21919263,2922,37,2338141
06,2021,GA,44.7,8564571,590,11,1134573
06,2021,GU,63.3,200865,9,0,8366
06,2021,HI,63.3,1690111,47,1,36391
06,2021,IA,52.5,3107341,59,4,373861
06,2021,ID,43,1440470,97,3,194998
06,2021,IL,56.7,13331210,259,7,1391739
06,2021,IN,46,5929635,399,6,753927
06,2021,KS,52.9,2723049,228,6,318106
06,2021,KY,47,3819614,235,4,462331
06,2021,LA,40,3496039,591,6,481467
06,2021,MA,71.4,8952293,93,1,709966
06,2021,MD,63.6,7132667,62,0,462279
06,2021,ME,68.3,1678198,25,1,69069
06,2021,MI,52.1,9751764,214,5,1003022
06,2021,MN,58.5,6164429,68,7,605365
06,2021,MO,46.6,5313836,1291,4,620025
06,2021,MP,57.1,55723,0,0,183
06,2021,MS,38.1,2139774,185,3,322299
06,2021,MT,49.1,985094,65,0,113755
06,2021,NC,50.3,9665732,456,4,1003991
06,2021,ND,47,658427,11,0,110718
06,2021,NE,52.9,1929830,64,0,224691
06,2021,NH,66,1616416,23,1,99504
06,2021,NJ,64.2,10087798,195,13,1023395
06,2021,NM,62.3,2318274,58,2,205542
06,2021,NV,50.8,2848362,558,3,333712
06,2021,NY,61.5,22599585,131,2,1157475
06,2021,OH,49.1,10955661,200,0,1111324
06,2021,OK,46.4,3377652,329,3,458180
06,2021,OR,60.2,4726211,191,4,208637
06,2021,PA,60.1,13887569,173,8,1217534
06,2021,PR,68.9,4076859,68,0,141323
06,2021,PW,67,25555,0,0,2
06,2021,RI,67.8,1328002,23,2,144790
06,2021,SC,45.5,4298899,154,2,598390
06,2021,SD,52,831857,15,2,124536
06,2021,TN,43.7,5825545,412,-2,865635
06,2021,TX,49.6,26745821,1610,13,2988457
06,2021,UT,51.1,3002588,574,3,415139
06,2021,VA,61.9,9736134,224,4,680564
06,2021,VI,41.1,83308,21,0,3879
06,2021,VT,75,873140,3,1,22838
06,2021,WA,60.8,8613912,354,10,450820
06,2021,WI,55,6163084,91,2,677622
06,2021,WV,48.9,1720314,49,12,164041
06,2021,WY,41,446989,95,0,62290
07,2021,AK,52.5,720843,49,0,68428
07,2021,AL,41.4,3502002,304,2,549361
07,2021,AR,44.3,2354938,700,0,350085
07,2021,AS,56.9,48405,0,0,0
07,2021,AZ,52.1,7291831,472,3,895347
07,2021,CA,61.1,43402259,1698,73,3712152
07,2021,CO,60,6463503,500,4,561019
07,2021,CT,68.6,4510516,35,1,349387
07,2021,DC,66.1,945741,7,0,49362
07,2021,DE,60.3,1090246,24,0,108985
07,2021,FL,55.3,21965084,2918,26,2341059
07,2021,GA,44.8,8582616,520,5,1135093
07,2021,GU,63.5,201439,7,0,8373
07,2021,HI,63.4,1693311,44,1,36435
07,2021,IA,52.5,3111080,148,2,374009
07,2021,ID,43,1442799,91,2,195089
07,2021,IL,56.8,13354961,457,13,1392196
07,2021,IN,46,5938891,390,5,754317
07,2021,KS,53,2727859,204,0,318310
07,2021,KY,47,3825477,193,0,462524
07,2021,LA,40.1,3503364,568,10,482035
07,2021,MA,71.4,8964205,83,3,710049
07,2021,MD,63.7,7145905,75,4,462354
07,2021,ME,68.4,1680326,16,1,69085
07,2021,MI,52.1,9765192,194,10,1003216
07,2021,MN,58.6,6173166,83,5,605448
07,2021,MO,46.7,5323960,1220,16,621245
07,2021,MP,57.3,55958,0,0,183
07,2021,MS,38.2,2144425,197,4,322496
07,2021,MT,49.2,986407,66,1,113821
07,2021,NC,50.4,9682533,526,5,1004517
07,2021,ND,47.1,659675,11,0,110729
07,2021,NE,53,1932729,137,0,224828
07,2021,NH,66,1617776,23,0,99527
07,2021,NJ,64.3,10108250,218,5,1023613
07,2021,NM,62.4,2322248,87,3,205629
07,2021,NV,51,2854273,543,11,334255
07,2021,NY,61.6,22640940,175,2,1157650
07,2021,OH,49.1,10970452,579,0,1111903
07,2021,OK,46.5,3383128,303,2,458483
07,2021,OR,60.3,4733552,197,4,208834
07,2021,PA,60.2,13908196,176,9,1217710
07,2021,PR,69,4088284,64,1,141387
07,2021,PW,67,25558,0,0,2
07,2021,RI,67.9,1329693,11,0,144801
07,2021,SC,45.6,4306418,197,7,598587
07,2021,SD,52.1,833040,25,3,124561
07,2021,TN,43.8,5836333,301,6,865936
07,2021,TX,49.7,26803415,2246,8,2990703
07,2021,UT,51.2,3008834,540,4,415679
07,2021,VA,62,9753495,180,4,680744
07,2021,VI,41.3,83524,16,0,3895
07,2021,VT,75.1,873919,3,0,22841
07,2021,WA,60.9,8629198,460,8,451280
07,2021,WI,55.1,6172493,118,6,677740
07,2021,WV,49,1723002,56,6,164097
07,2021,WY,41.1,447757,63,0,62353
07,2021,AK,52.6,721917,50,0,68478
07,2021,AL,41.5,3508792,249,4,549610
07,2021,AR,44.4,2361010,494,4,350579
07,2021,AS,57.2,48635,0,0,0
07,2021,AZ,52.2,7305979,526,22,895873
07,2021,CA,61.2,43492625,1792,45,3713944
07,2021,CO,60.1,6475059,471,4,561490
07,2021,CT,68.7,4517048,89,0,349476
07,2021,DC,66.2,947076,16,0,49378
07,2021,DE,60.3,1092102,49,1,109034
07,2021,FL,55.4,22013712,3194,40,2344253
07,2021,GA,44.9,8600481,433,15,1135526
07,2021,GU,63.7,202187,5,0,8378
07,2021,HI,63.6,1696460,73,0,36508
07,2021,IA,52.6,3115102,45,2,374054
07,2021,ID,43.1,1444980,83,4,195172
07,2021,IL,56.8,13377305,356,9,1392552
07,2021,IN,46.1,5947756,407,8,754724
07,2021,KS,53.1,2732379,205,3,318515
07,2021,KY,47.1,3831293,184,2,462708
07,2021,LA,40.1,3510154,525,9,482560
07,2021,MA,71.5,8975736,89,1,710138
07,2021,MD,63.8,7158652,85,5,462439
07,2021,ME,68.4,1682184,29,0,69114
07,2021,MI,52.2,9778370,211,7,1003427
07,2021,MN,58.6,6180283,101,6,605549
07,2021,MO,46.8,5334710,205,8,621450
07,2021,MP,57.4,56136,0,0,183
07,2021,MS,38.3,2148515,158,4,322654
07,2021,MT,49.2,987468,52,0,113873
07,2021,NC,50.5,9700083,507,6,1005024
07,2021,ND,47.1,660497,5,0,110734
07,2021,NE,53,1935542,110,2,224938
07,2021,NH,66.1,1619127,28,0,99555
07,2021,NJ,64.4,10129257,310,5,1023923
07,2021,NM,62.5,2325714,86,1,205715
07,2021,NV,51.1,2861366,508,5,334763
07,2021,NY,61.7,22683814,243,1,1157893
07,2021,OH,49.2,10984616,185,35,1112088
07,2021,OK,46.6,3388941,367,5,458850
07,2021,OR,60.4,4741486,201,3,209035
07,2021,PA,60.2,13928820,165,8,1217875
07,2021,PR,69.2,4099633,56,2,141443
07,2021,PW,68.2,25819,0,0,2
07,2021,RI,68,1331768,21,0,144822
07,2021,SC,45.7,4315264,234,4,598821
07,2021,SD,52.1,834233,21,0,124582
07,2021,TN,43.9,5846724,303,3,866239
07,2021,TX,49.8,26862699,1911,10,2992614
07,2021,UT,51.3,3015832,431,3,416110
07,2021,VA,62.1,9770147,161,0,680905
07,2021,VI,41.4,83739,7,0,3902
07,2021,VT,75.2,874668,9,0,22850
07,2021,WA,61,8645318,468,1,451748
07,2021,WI,55.1,6180786,119,1,677859
07,2021,WV,49,1725230,52,2,164149
07,2021,WY,41.2,448557,92,0,62445
07,2021,AK,52.6,722271,39,0,68517
07,2021,AL,41.5,3511720,165,5,549775
07,2021,AR,44.5,2363143,414,2,350993
07,2021,AS,57.8,49001,0,0,0
07,2021,AZ,52.2,7313791,645,14,896518
07,2021,CA,61.3,43541763,0,0,3713944
07,2021,CO,60.2,6480798,398,12,561888
07,2021,CT,68.7,4521556,43,0,349519
07,2021,DC,66.2,947813,9,0,49387
07,2021,DE,60.4,1093214,28,0,109062
07,2021,FL,55.5,22050723,2501,23,2346754
07,2021,GA,44.9,8612641,341,3,1135867
07,2021,GU,63.8,202813,5,0,8383
07,2021,HI,63.6,1698482,44,0,36552
07,2021,IA,52.6,3116765,108,4,374162
07,2021,ID,43.1,1445914,64,0,195236
07,2021,IL,56.9,13391831,305,7,1392857
07,2021,IN,46.1,5951951,244,13,754968
07,2021,KS,53.1,2734344,213,1,318728
07,2021,KY,47.1,3834194,201,3,462909
07,2021,LA,40.2,3513321,503,1,483063
07,2021,MA,71.6,8983724,72,1,710210
